,id,Gaji
1873,37867,0
1874,37868,0
1875,37869,1
1876,37870,0
1877,37871,0
1878,37872,1
1879,37873,0
1880,37874,0
1881,37875,0
1882,37876,0
1883,37877,0
1884,37878,0
1885,37879,0
1886,37880,0
1887,37881,0
1888,37882,0
1889,37883,0
1890,37884,0
1891,37885,0
1892,37886,1
1893,37887,0
1894,37888,0
1895,37889,0
1896,37890,0
1897,37891,0
1898,37892,0
1899,37893,0
1900,37894,0
1901,37895,0
1902,37896,0
1903,37897,0
1904,37898,0
1905,37899,0
1906,37900,0
1907,37901,0
1908,37902,0
1909,37903,0
1910,37904,0
1911,37905,0
1912,37906,0
1913,37907,0
1914,37908,0
1915,37909,0
1916,37910,0
1917,37911,0
1918,37912,0
1919,37913,0
1920,37914,0
1921,37915,0
1922,37916,0
1923,37917,0
1924,37918,0
1925,37919,0
1926,37920,0
1927,37921,1
1928,37922,0
1929,37923,0
1930,37924,0
1931,37925,0
1932,37926,0
1933,37927,0
1934,37928,0
1935,37929,0
1936,37930,0
1937,37931,0
1938,37932,0
1939,37933,0
1940,37934,0
1941,37935,1
1942,37936,0
1943,37937,0
1944,37938,0
1945,37939,1
1946,37940,0
1947,37941,0
1948,37942,0
1949,37943,0
1950,37944,0
1951,37945,0
1952,37946,0
1953,37947,0
1954,37948,0
1955,37949,0
1956,37950,0
1957,37951,0
1958,37952,0
1959,37953,0
1960,37954,0
1961,37955,0
1962,37956,0
1963,37957,0
1964,37958,0
1965,37959,0
1966,37960,0
1967,37961,0
1968,37962,0
1969,37963,1
1970,37964,0
1971,37965,0
1972,37966,0
1973,37967,0
1974,37968,0
1975,37969,0
1976,37970,0
1977,37971,0
1978,37972,0
1979,37973,0
1980,37974,0
1981,37975,0
1982,37976,0
1983,37977,0
1984,37978,0
1985,37979,0
1986,37980,0
1987,37981,1
1988,37982,0
1989,37983,0
1990,37984,0
1991,37985,0
1992,37986,0
1993,37987,0
1994,37988,0
1995,37989,0
1996,37990,0
1997,37991,1
1998,37992,0
1999,37993,0
2000,37994,0
2001,37995,0
2002,37996,0
2003,37997,1
2004,37998,1
2005,37999,0
2006,38000,0
2007,38001,0
2008,38002,0
2009,38003,0
2010,38004,0
2011,38005,0
2012,38006,0
2013,38007,0
2014,38008,0
2015,38009,0
2016,38010,0
2017,38011,1
2018,38012,0
2019,38013,0
2020,38014,0
2021,38015,0
2022,38016,0
2023,38017,0
2024,38018,1
2025,38019,0
2026,38020,0
2027,38021,0
2028,38022,0
2029,38023,0
2030,38024,0
2031,38025,0
2032,38026,0
2033,38027,0
2034,38028,0
2035,38029,0
2036,38030,0
2037,38031,0
2038,38032,0
2039,38033,0
2040,38034,0
2041,38035,0
2042,38036,0
2043,38037,0
2044,38038,0
2045,38039,0
2046,38040,0
2047,38041,0
2048,38042,0
2049,38043,0
2050,38044,1
2051,38045,0
2052,38046,0
2053,38047,1
2054,38048,0
2055,38049,0
2056,38050,0
2057,38051,0
2058,38052,0
2059,38053,0
2060,38054,0
2061,38055,0
2062,38056,0
2063,38057,0
2064,38058,0
2065,38059,0
2066,38060,0
2067,38061,0
2068,38062,0
2069,38063,0
2070,38064,0
2071,38065,0
2072,38066,0
2073,38067,1
2074,38068,0
2075,38069,0
2076,38070,0
2077,38071,0
2078,38072,0
2079,38073,0
2080,38074,0
2081,38075,0
2082,38076,0
2083,38077,0
2084,38078,1
2085,38079,0
2086,38080,0
2087,38081,0
2088,38082,0
2089,38083,0
2090,38084,0
2091,38085,0
2092,38086,0
2093,38087,0
2094,38088,0
2095,38089,0
2096,38090,0
2097,38091,0
2098,38092,0
2099,38093,0
2100,38094,0
2101,38095,0
2102,38096,1
2103,38097,0
2104,38098,1
2105,38099,0
2106,38100,0
2107,38101,0
2108,38102,0
2109,38103,0
2110,38104,0
2111,38105,0
2112,38106,0
2113,38107,0
2114,38108,0
2115,38109,0
2116,38110,0
2117,38111,0
2118,38112,0
2119,38113,0
2120,38114,0
2121,38115,0
2122,38116,0
2123,38117,0
2124,38118,0
2125,38119,0
2126,38120,0
2127,38121,0
2128,38122,0
2129,38123,0
2130,38124,0
2131,38125,1
2132,38126,0
2133,38127,0
2134,38128,0
2135,38129,0
2136,38130,0
2137,38131,0
2138,38132,0
2139,38133,0
2140,38134,1
2141,38135,0
2142,38136,0
2143,38137,0
2144,38138,1
2145,38139,0
2146,38140,0
2147,38141,0
2148,38142,0
2149,38143,0
2150,38144,0
2151,38145,0
2152,38146,0
2153,38147,0
2154,38148,0
2155,38149,0
2156,38150,0
2157,38151,0
2158,38152,0
2159,38153,0
2160,38154,0
2161,38155,0
2162,38156,0
2163,38157,0
2164,38158,1
2165,38159,0
2166,38160,0
2167,38161,0
2168,38162,0
2169,38163,0
2170,38164,0
2171,38165,0
2172,38166,0
2173,38167,0
2174,38168,0
2175,38169,0
2176,38170,1
2177,38171,0
2178,38172,0
2179,38173,0
2180,38174,0
2181,38175,1
2182,38176,0
2183,38177,0
2184,38178,0
2185,38179,0
2186,38180,0
2187,38181,0
2188,38182,0
2189,38183,0
2190,38184,0
2191,38185,0
2192,38186,0
2193,38187,0
2194,38188,0
2195,38189,0
2196,38190,0
2197,38191,0
2198,38192,0
2199,38193,0
2200,38194,0
2201,38195,0
2202,38196,1
2203,38197,0
2204,38198,0
2205,38199,0
2206,38200,0
2207,38201,0
2208,38202,0
2209,38203,0
2210,38204,0
2211,38205,0
2212,38206,0
2213,38207,0
2214,38208,0
2215,38209,1
2216,38210,0
2217,38211,1
2218,38212,0
2219,38213,0
2220,38214,0
2221,38215,0
2222,38216,0
2223,38217,1
2224,38218,0
2225,38219,0
2226,38220,0
2227,38221,0
2228,38222,0
2229,38223,0
2230,38224,1
2231,38225,0
2232,38226,0
2233,38227,1
2234,38228,0
2235,38229,1
2236,38230,0
2237,38231,1
2238,38232,0
2239,38233,0
2240,38234,0
2241,38235,0
2242,38236,0
2243,38237,0
2244,38238,0
2245,38239,1
2246,38240,0
2247,38241,0
2248,38242,0
2249,38243,0
2250,38244,0
2251,38245,1
2252,38246,1
2253,38247,0
2254,38248,0
2255,38249,0
2256,38250,0
2257,38251,0
2258,38252,1
2259,38253,0
2260,38254,0
2261,38255,0
2262,38256,0
2263,38257,0
2264,38258,1
2265,38259,0
2266,38260,0
2267,38261,0
2268,38262,1
2269,38263,0
2270,38264,0
2271,38265,0
2272,38266,0
2273,38267,0
2274,38268,0
2275,38269,0
2276,38270,0
2277,38271,0
2278,38272,0
2279,38273,0
2280,38274,0
2281,38275,0
2282,38276,0
2283,38277,0
2284,38278,0
2285,38279,0
2286,38280,0
2287,38281,0
2288,38282,0
2289,38283,0
2290,38284,0
2291,38285,0
2292,38286,0
2293,38287,1
2294,38288,0
2295,38289,0
2296,38290,0
2297,38291,0
2298,38292,1
2299,38293,0
2300,38294,0
2301,38295,0
2302,38296,0
2303,38297,0
2304,38298,0
2305,38299,0
2306,38300,0
2307,38301,0
2308,38302,0
2309,38303,0
2310,38304,0
2311,38305,0
2312,38306,0
2313,38307,0
2314,38308,0
2315,38309,0
2316,38310,0
2317,38311,0
2318,38312,0
2319,38313,0
2320,38314,0
2321,38315,1
2322,38316,0
2323,38317,0
2324,38318,0
2325,38319,0
2326,38320,1
2327,38321,0
2328,38322,0
2329,38323,0
2330,38324,1
2331,38325,0
2332,38326,0
2333,38327,0
2334,38328,0
2335,38329,0
2336,38330,0
2337,38331,0
2338,38332,0
2339,38333,0
2340,38334,0
2341,38335,0
2342,38336,0
2343,38337,0
2344,38338,0
2345,38339,0
2346,38340,0
2347,38341,1
2348,38342,0
2349,38343,0
2350,38344,0
2351,38345,1
2352,38346,0
2353,38347,0
2354,38348,1
2355,38349,0
2356,38350,0
2357,38351,0
2358,38352,0
2359,38353,0
2360,38354,0
2361,38355,0
2362,38356,1
2363,38357,0
2364,38358,0
2365,38359,0
2366,38360,0
2367,38361,0
2368,38362,0
2369,38363,0
2370,38364,0
2371,38365,0
2372,38366,0
2373,38367,0
2374,38368,0
2375,38369,0
2376,38370,0
2377,38371,0
2378,38372,0
2379,38373,0
2380,38374,0
2381,38375,0
2382,38376,0
2383,38377,0
2384,38378,0
2385,38379,0
2386,38380,0
2387,38381,0
2388,38382,0
2389,38383,0
2390,38384,0
2391,38385,0
2392,38386,0
2393,38387,0
2394,38388,0
2395,38389,0
2396,38390,0
2397,38391,0
2398,38392,0
2399,38393,0
2400,38394,0
2401,38395,0
2402,38396,0
2403,38397,0
2404,38398,1
2405,38399,1
2406,38400,0
2407,38401,0
2408,38402,0
2409,38403,0
2410,38404,0
2411,38405,0
2412,38406,0
2413,38407,0
2414,38408,0
2415,38409,0
2416,38410,0
2417,38411,0
2418,38412,0
2419,38413,1
2420,38414,0
2421,38415,1
2422,38416,0
2423,38417,0
2424,38418,0
2425,38419,0
2426,38420,0
2427,38421,0
2428,38422,0
2429,38423,0
2430,38424,0
2431,38425,0
2432,38426,0
2433,38427,0
2434,38428,0
2435,38429,0
2436,38430,0
2437,38431,0
2438,38432,0
2439,38433,0
2440,38434,0
2441,38435,0
2442,38436,1
2443,38437,0
2444,38438,0
2445,38439,0
2446,38440,0
2447,38441,0
2448,38442,0
2449,38443,0
2450,38444,0
2451,38445,0
2452,38446,0
2453,38447,0
2454,38448,0
2455,38449,0
2456,38450,0
2457,38451,0
2458,38452,0
2459,38453,0
2460,38454,1
2461,38455,0
2462,38456,0
2463,38457,0
2464,38458,0
2465,38459,0
2466,38460,1
2467,38461,0
2468,38462,0
2469,38463,0
2470,38464,0
2471,38465,1
2472,38466,0
2473,38467,0
2474,38468,0
2475,38469,0
2476,38470,0
2477,38471,0
2478,38472,0
2479,38473,0
2480,38474,0
2481,38475,0
2482,38476,0
2483,38477,0
2484,38478,0
2485,38479,0
2486,38480,0
2487,38481,0
2488,38482,0
2489,38483,0
2490,38484,0
2491,38485,0
2492,38486,0
2493,38487,0
2494,38488,0
2495,38489,0
2496,38490,0
2497,38491,0
2498,38492,0
2499,38493,0
2500,38494,0
2501,38495,0
2502,38496,1
2503,38497,0
2504,38498,0
2505,38499,0
2506,38500,0
2507,38501,0
2508,38502,0
2509,38503,0
2510,38504,0
2511,38505,1
2512,38506,0
2513,38507,0
2514,38508,0
2515,38509,0
2516,38510,0
2517,38511,0
2518,38512,0
2519,38513,0
2520,38514,0
2521,38515,0
2522,38516,0
2523,38517,0
2524,38518,0
2525,38519,0
2526,38520,0
2527,38521,0
2528,38522,0
2529,38523,0
2530,38524,0
2531,38525,0
2532,38526,0
2533,38527,0
2534,38528,0
2535,38529,1
2536,38530,0
2537,38531,0
2538,38532,0
2539,38533,0
2540,38534,0
2541,38535,1
2542,38536,0
2543,38537,0
2544,38538,0
2545,38539,0
2546,38540,0
2547,38541,0
2548,38542,0
2549,38543,0
2550,38544,0
2551,38545,0
2552,38546,0
2553,38547,0
2554,38548,0
2555,38549,0
2556,38550,0
2557,38551,0
2558,38552,0
2559,38553,0
2560,38554,0
2561,38555,0
2562,38556,0
2563,38557,0
2564,38558,0
2565,38559,0
2566,38560,0
2567,38561,0
2568,38562,0
2569,38563,0
2570,38564,0
2571,38565,0
2572,38566,0
2573,38567,0
2574,38568,0
2575,38569,0
2576,38570,0
2577,38571,0
2578,38572,0
2579,38573,0
2580,38574,0
2581,38575,0
2582,38576,0
2583,38577,0
2584,38578,0
2585,38579,0
2586,38580,0
2587,38581,0
2588,38582,0
2589,38583,0
2590,38584,0
2591,38585,1
2592,38586,0
2593,38587,0
2594,38588,0
2595,38589,1
2596,38590,0
2597,38591,0
2598,38592,0
2599,38593,0
2600,38594,0
2601,38595,0
2602,38596,0
2603,38597,0
2604,38598,0
2605,38599,1
2606,38600,0
2607,38601,0
2608,38602,0
2609,38603,0
2610,38604,0
2611,38605,0
2612,38606,0
2613,38607,0
2614,38608,0
2615,38609,0
2616,38610,0
2617,38611,1
2618,38612,0
2619,38613,0
2620,38614,1
2621,38615,0
2622,38616,1
2623,38617,0
2624,38618,0
2625,38619,0
2626,38620,0
2627,38621,0
2628,38622,0
2629,38623,0
2630,38624,0
2631,38625,0
2632,38626,0
2633,38627,0
2634,38628,0
2635,38629,0
2636,38630,0
2637,38631,0
2638,38632,0
2639,38633,0
2640,38634,0
2641,38635,0
2642,38636,0
2643,38637,1
2644,38638,0
2645,38639,0
2646,38640,0
2647,38641,0
2648,38642,0
2649,38643,0
2650,38644,0
2651,38645,1
2652,38646,0
2653,38647,0
2654,38648,1
2655,38649,0
2656,38650,0
2657,38651,0
2658,38652,0
2659,38653,0
2660,38654,0
2661,38655,0
2662,38656,0
2663,38657,1
2664,38658,1
2665,38659,0
2666,38660,0
2667,38661,0
2668,38662,0
2669,38663,0
2670,38664,0
2671,38665,0
2672,38666,0
2673,38667,0
2674,38668,0
2675,38669,0
2676,38670,0
2677,38671,0
2678,38672,0
2679,38673,0
2680,38674,0
2681,38675,0
2682,38676,0
2683,38677,0
2684,38678,0
2685,38679,0
2686,38680,0
2687,38681,0
2688,38682,0
2689,38683,0
2690,38684,0
2691,38685,0
2692,38686,0
2693,38687,0
2694,38688,0
2695,38689,0
2696,38690,0
2697,38691,1
2698,38692,1
2699,38693,0
2700,38694,0
2701,38695,0
2702,38696,0
2703,38697,0
2704,38698,0
2705,38699,0
2706,38700,0
2707,38701,0
2708,38702,0
2709,38703,0
2710,38704,0
2711,38705,0
2712,38706,0
2713,38707,0
2714,38708,0
2715,38709,0
2716,38710,0
2717,38711,0
2718,38712,0
2719,38713,0
2720,38714,0
2721,38715,0
2722,38716,0
2723,38717,0
2724,38718,0
2725,38719,0
2726,38720,0
2727,38721,0
2728,38722,0
2729,38723,0
2730,38724,0
2731,38725,0
2732,38726,0
2733,38727,0
2734,38728,0
2735,38729,0
2736,38730,0
2737,38731,0
2738,38732,0
2739,38733,0
2740,38734,0
2741,38735,0
2742,38736,0
2743,38737,0
2744,38738,0
2745,38739,0
2746,38740,0
2747,38741,0
2748,38742,0
2749,38743,0
2750,38744,0
2751,38745,0
2752,38746,0
2753,38747,0
2754,38748,1
2755,38749,0
2756,38750,0
2757,38751,0
2758,38752,0
2759,38753,0
2760,38754,0
2761,38755,0
2762,38756,0
2763,38757,1
2764,38758,0
2765,38759,0
2766,38760,0
2767,38761,0
2768,38762,0
2769,38763,0
2770,38764,1
2771,38765,1
2772,38766,0
2773,38767,0
2774,38768,0
2775,38769,0
2776,38770,0
2777,38771,0
2778,38772,0
2779,38773,0
2780,38774,0
2781,38775,0
2782,38776,0
2783,38777,0
2784,38778,0
2785,38779,1
2786,38780,0
2787,38781,0
2788,38782,0
2789,38783,0
2790,38784,0
2791,38785,0
2792,38786,0
2793,38787,0
2794,38788,1
2795,38789,0
2796,38790,0
2797,38791,0
2798,38792,0
2799,38793,0
2800,38794,1
2801,38795,0
2802,38796,0
2803,38797,0
2804,38798,0
2805,38799,0
2806,38800,0
2807,38801,0
2808,38802,0
2809,38803,0
2810,38804,0
2811,38805,0
2812,38806,0
2813,38807,0
2814,38808,0
2815,38809,0
2816,38810,0
2817,38811,0
2818,38812,0
2819,38813,1
2820,38814,0
2821,38815,0
2822,38816,0
2823,38817,0
2824,38818,0
2825,38819,0
2826,38820,0
2827,38821,0
2828,38822,0
2829,38823,0
2830,38824,1
2831,38825,0
2832,38826,0
2833,38827,1
2834,38828,0
2835,38829,0
2836,38830,0
2837,38831,0
2838,38832,0
2839,38833,0
2840,38834,0
2841,38835,1
2842,38836,0
2843,38837,0
2844,38838,0
2845,38839,0
2846,38840,0
2847,38841,0
2848,38842,0
2849,38843,0
2850,38844,0
2851,38845,0
2852,38846,0
2853,38847,0
2854,38848,0
2855,38849,0
2856,38850,0
2857,38851,0
2858,38852,0
2859,38853,0
2860,38854,0
2861,38855,0
2862,38856,0
2863,38857,0
2864,38858,1
2865,38859,0
2866,38860,0
2867,38861,0
2868,38862,0
2869,38863,0
2870,38864,0
2871,38865,1
2872,38866,0
2873,38867,0
2874,38868,0
2875,38869,0
2876,38870,1
2877,38871,0
2878,38872,0
2879,38873,0
2880,38874,0
2881,38875,0
2882,38876,0
2883,38877,0
2884,38878,0
2885,38879,0
2886,38880,0
2887,38881,0
2888,38882,0
2889,38883,0
2890,38884,0
2891,38885,0
2892,38886,0
2893,38887,0
2894,38888,0
2895,38889,0
2896,38890,0
2897,38891,0
2898,38892,0
2899,38893,0
2900,38894,0
2901,38895,0
2902,38896,0
2903,38897,0
2904,38898,0
2905,38899,0
2906,38900,0
2907,38901,0
2908,38902,0
2909,38903,0
2910,38904,0
2911,38905,0
2912,38906,0
2913,38907,0
2914,38908,0
2915,38909,0
2916,38910,0
2917,38911,1
2918,38912,0
2919,38913,1
2920,38914,0
2921,38915,0
2922,38916,0
2923,38917,0
2924,38918,0
2925,38919,0
2926,38920,0
2927,38921,0
2928,38922,0
2929,38923,0
2930,38924,0
2931,38925,0
2932,38926,1
2933,38927,0
2934,38928,0
2935,38929,1
2936,38930,1
2937,38931,0
2938,38932,0
2939,38933,1
2940,38934,0
2941,38935,0
2942,38936,0
2943,38937,0
2944,38938,0
2945,38939,0
2946,38940,0
2947,38941,0
2948,38942,0
2949,38943,0
2950,38944,0
2951,38945,0
2952,38946,0
2953,38947,0
2954,38948,0
2955,38949,0
2956,38950,0
2957,38951,0
2958,38952,0
2959,38953,0
2960,38954,0
2961,38955,0
2962,38956,0
2963,38957,0
2964,38958,0
2965,38959,0
2966,38960,0
2967,38961,1
2968,38962,0
2969,38963,0
2970,38964,0
2971,38965,0
2972,38966,0
2973,38967,0
2974,38968,0
2975,38969,0
2976,38970,0
2977,38971,0
2978,38972,0
2979,38973,0
2980,38974,0
2981,38975,0
2982,38976,0
2983,38977,0
2984,38978,0
2985,38979,0
2986,38980,0
2987,38981,0
2988,38982,0
2989,38983,0
2990,38984,0
2991,38985,0
2992,38986,0
2993,38987,1
2994,38988,0
2995,38989,0
2996,38990,0
2997,38991,0
2998,38992,0
2999,38993,0
3000,38994,0
3001,38995,0
3002,38996,0
3003,38997,0
3004,38998,0
3005,38999,0
3006,39000,0
3007,39001,0
3008,39002,0
3009,39003,0
3010,39004,0
3011,39005,0
3012,39006,0
3013,39007,0
3014,39008,0
3015,39009,0
3016,39010,0
3017,39011,0
3018,39012,0
3019,39013,0
3020,39014,0
3021,39015,0
3022,39016,0
3023,39017,1
3024,39018,0
3025,39019,0
3026,39020,0
3027,39021,0
3028,39022,0
3029,39023,0
3030,39024,0
3031,39025,1
3032,39026,0
3033,39027,0
3034,39028,0
3035,39029,0
3036,39030,0
3037,39031,0
3038,39032,0
3039,39033,0
3040,39034,0
3041,39035,1
3042,39036,0
3043,39037,0
3044,39038,0
3045,39039,0
3046,39040,0
3047,39041,0
3048,39042,0
3049,39043,1
3050,39044,0
3051,39045,0
3052,39046,0
3053,39047,0
3054,39048,0
3055,39049,0
3056,39050,0
3057,39051,1
3058,39052,0
3059,39053,0
3060,39054,1
3061,39055,0
3062,39056,0
3063,39057,0
3064,39058,0
3065,39059,0
3066,39060,0
3067,39061,0
3068,39062,0
3069,39063,0
3070,39064,0
3071,39065,0
3072,39066,0
3073,39067,0
3074,39068,0
3075,39069,0
3076,39070,0
3077,39071,0
3078,39072,0
3079,39073,0
3080,39074,0
3081,39075,0
3082,39076,0
3083,39077,0
3084,39078,0
3085,39079,0
3086,39080,0
3087,39081,0
3088,39082,1
3089,39083,0
3090,39084,0
3091,39085,0
3092,39086,0
3093,39087,0
3094,39088,0
3095,39089,0
3096,39090,0
3097,39091,0
3098,39092,0
3099,39093,0
3100,39094,0
3101,39095,0
3102,39096,0
3103,39097,0
3104,39098,0
3105,39099,0
3106,39100,0
3107,39101,0
3108,39102,0
3109,39103,0
3110,39104,0
3111,39105,0
3112,39106,0
3113,39107,0
3114,39108,0
3115,39109,0
3116,39110,0
3117,39111,0
3118,39112,1
3119,39113,0
3120,39114,0
3121,39115,0
3122,39116,0
3123,39117,0
3124,39118,0
3125,39119,0
3126,39120,0
3127,39121,0
3128,39122,0
3129,39123,0
3130,39124,0
3131,39125,0
3132,39126,1
3133,39127,0
3134,39128,0
3135,39129,0
3136,39130,0
3137,39131,0
3138,39132,0
3139,39133,0
3140,39134,0
3141,39135,1
3142,39136,0
3143,39137,0
3144,39138,0
3145,39139,0
3146,39140,0
3147,39141,0
3148,39142,0
3149,39143,0
3150,39144,0
3151,39145,0
3152,39146,0
3153,39147,1
3154,39148,0
3155,39149,0
3156,39150,0
3157,39151,0
3158,39152,0
3159,39153,0
3160,39154,0
3161,39155,0
3162,39156,0
3163,39157,0
3164,39158,0
3165,39159,1
3166,39160,0
3167,39161,0
3168,39162,0
3169,39163,0
3170,39164,0
3171,39165,0
3172,39166,0
3173,39167,0
3174,39168,0
3175,39169,0
3176,39170,0
3177,39171,0
3178,39172,0
3179,39173,0
3180,39174,0
3181,39175,0
3182,39176,0
3183,39177,0
3184,39178,0
3185,39179,0
3186,39180,0
3187,39181,0
3188,39182,0
3189,39183,0
3190,39184,0
3191,39185,0
3192,39186,0
3193,39187,0
3194,39188,0
3195,39189,0
3196,39190,0
3197,39191,0
3198,39192,0
3199,39193,0
3200,39194,0
3201,39195,0
3202,39196,1
3203,39197,1
3204,39198,0
3205,39199,0
3206,39200,0
3207,39201,0
3208,39202,0
3209,39203,0
3210,39204,0
3211,39205,0
3212,39206,0
3213,39207,0
3214,39208,0
3215,39209,0
3216,39210,0
3217,39211,0
3218,39212,0
3219,39213,0
3220,39214,0
3221,39215,1
3222,39216,0
3223,39217,0
3224,39218,1
3225,39219,1
3226,39220,1
3227,39221,0
3228,39222,0
3229,39223,0
3230,39224,0
3231,39225,0
3232,39226,0
3233,39227,0
3234,39228,0
3235,39229,0
3236,39230,0
3237,39231,1
3238,39232,0
3239,39233,0
3240,39234,0
3241,39235,0
3242,39236,0
3243,39237,0
3244,39238,0
3245,39239,0
3246,39240,0
3247,39241,0
3248,39242,0
3249,39243,0
3250,39244,1
3251,39245,0
3252,39246,0
3253,39247,0
3254,39248,0
3255,39249,0
3256,39250,0
3257,39251,0
3258,39252,0
3259,39253,0
3260,39254,0
3261,39255,0
3262,39256,1
3263,39257,0
3264,39258,0
3265,39259,0
3266,39260,0
3267,39261,0
3268,39262,0
3269,39263,0
3270,39264,0
3271,39265,0
3272,39266,0
3273,39267,0
3274,39268,0
3275,39269,0
3276,39270,0
3277,39271,0
3278,39272,0
3279,39273,0
3280,39274,0
3281,39275,1
3282,39276,0
3283,39277,0
3284,39278,0
3285,39279,0
3286,39280,0
3287,39281,0
3288,39282,0
3289,39283,0
3290,39284,0
3291,39285,0
3292,39286,0
3293,39287,0
3294,39288,0
3295,39289,0
3296,39290,1
3297,39291,0
3298,39292,0
3299,39293,0
3300,39294,0
3301,39295,0
3302,39296,0
3303,39297,1
3304,39298,0
3305,39299,1
3306,39300,0
3307,39301,0
3308,39302,0
3309,39303,0
3310,39304,0
3311,39305,0
3312,39306,0
3313,39307,0
3314,39308,0
3315,39309,0
3316,39310,0
3317,39311,0
3318,39312,0
3319,39313,0
3320,39314,0
3321,39315,0
3322,39316,0
3323,39317,0
3324,39318,0
3325,39319,0
3326,39320,0
3327,39321,0
3328,39322,0
3329,39323,0
3330,39324,0
3331,39325,0
3332,39326,0
3333,39327,0
3334,39328,1
3335,39329,0
3336,39330,0
3337,39331,0
3338,39332,0
3339,39333,0
3340,39334,0
3341,39335,0
3342,39336,0
3343,39337,0
3344,39338,0
3345,39339,0
3346,39340,0
3347,39341,0
3348,39342,0
3349,39343,0
3350,39344,0
3351,39345,0
3352,39346,0
3353,39347,0
3354,39348,0
3355,39349,0
3356,39350,0
3357,39351,0
3358,39352,0
3359,39353,0
3360,39354,0
3361,39355,0
3362,39356,0
3363,39357,0
3364,39358,0
3365,39359,0
3366,39360,0
3367,39361,0
3368,39362,0
3369,39363,0
3370,39364,0
3371,39365,0
3372,39366,0
3373,39367,0
3374,39368,0
3375,39369,0
3376,39370,0
3377,39371,1
3378,39372,0
3379,39373,0
3380,39374,0
3381,39375,0
3382,39376,0
3383,39377,0
3384,39378,0
3385,39379,0
3386,39380,0
3387,39381,0
3388,39382,0
3389,39383,0
3390,39384,0
3391,39385,0
3392,39386,0
3393,39387,0
3394,39388,0
3395,39389,1
3396,39390,0
3397,39391,0
3398,39392,0
3399,39393,0
3400,39394,0
3401,39395,0
3402,39396,0
3403,39397,0
3404,39398,0
3405,39399,1
3406,39400,0
3407,39401,0
3408,39402,0
3409,39403,0
3410,39404,0
3411,39405,0
3412,39406,1
3413,39407,0
3414,39408,0
3415,39409,0
3416,39410,0
3417,39411,0
3418,39412,0
3419,39413,0
3420,39414,0
3421,39415,1
3422,39416,0
3423,39417,1
3424,39418,1
3425,39419,0
3426,39420,0
3427,39421,0
3428,39422,0
3429,39423,0
3430,39424,0
3431,39425,0
3432,39426,0
3433,39427,1
3434,39428,0
3435,39429,0
3436,39430,0
3437,39431,0
3438,39432,0
3439,39433,0
3440,39434,0
3441,39435,0
3442,39436,0
3443,39437,1
3444,39438,0
3445,39439,0
3446,39440,0
3447,39441,0
3448,39442,0
3449,39443,0
3450,39444,0
3451,39445,0
3452,39446,0
3453,39447,0
3454,39448,0
3455,39449,0
3456,39450,0
3457,39451,0
3458,39452,0
3459,39453,0
3460,39454,0
3461,39455,0
3462,39456,0
3463,39457,0
3464,39458,0
3465,39459,0
3466,39460,0
3467,39461,1
3468,39462,0
3469,39463,0
3470,39464,0
3471,39465,0
3472,39466,0
3473,39467,0
3474,39468,0
3475,39469,0
3476,39470,0
3477,39471,0
3478,39472,0
3479,39473,0
3480,39474,0
3481,39475,0
3482,39476,0
3483,39477,0
3484,39478,0
3485,39479,0
3486,39480,0
3487,39481,0
3488,39482,1
3489,39483,0
3490,39484,0
3491,39485,0
3492,39486,0
3493,39487,0
3494,39488,0
3495,39489,0
3496,39490,0
3497,39491,0
3498,39492,0
3499,39493,0
3500,39494,0
3501,39495,0
3502,39496,0
3503,39497,0
3504,39498,0
3505,39499,0
3506,39500,0
3507,39501,0
3508,39502,0
3509,39503,0
3510,39504,0
3511,39505,0
3512,39506,0
3513,39507,0
3514,39508,1
3515,39509,0
3516,39510,0
3517,39511,0
3518,39512,0
3519,39513,0
3520,39514,0
3521,39515,0
3522,39516,0
3523,39517,0
3524,39518,0
3525,39519,0
3526,39520,0
3527,39521,1
3528,39522,1
3529,39523,0
3530,39524,0
3531,39525,0
3532,39526,1
3533,39527,0
3534,39528,0
3535,39529,0
3536,39530,0
3537,39531,0
3538,39532,0
3539,39533,0
3540,39534,0
3541,39535,0
3542,39536,0
3543,39537,0
3544,39538,0
3545,39539,0
3546,39540,0
3547,39541,0
3548,39542,0
3549,39543,0
3550,39544,0
3551,39545,0
3552,39546,0
3553,39547,0
3554,39548,0
3555,39549,0
3556,39550,0
3557,39551,0
3558,39552,0
3559,39553,0
3560,39554,0
3561,39555,0
3562,39556,0
3563,39557,0
3564,39558,0
3565,39559,0
3566,39560,0
3567,39561,0
3568,39562,0
3569,39563,0
3570,39564,0
3571,39565,0
3572,39566,0
3573,39567,0
3574,39568,0
3575,39569,0
3576,39570,0
3577,39571,0
3578,39572,0
3579,39573,1
3580,39574,0
3581,39575,0
3582,39576,0
3583,39577,1
3584,39578,0
3585,39579,0
3586,39580,0
3587,39581,0
3588,39582,1
3589,39583,0
3590,39584,0
3591,39585,0
3592,39586,1
3593,39587,0
3594,39588,0
3595,39589,0
3596,39590,0
3597,39591,0
3598,39592,0
3599,39593,0
3600,39594,0
3601,39595,0
3602,39596,0
3603,39597,0
3604,39598,0
3605,39599,0
3606,39600,0
3607,39601,0
3608,39602,0
3609,39603,0
3610,39604,0
3611,39605,0
3612,39606,0
3613,39607,0
3614,39608,0
3615,39609,0
3616,39610,0
3617,39611,1
3618,39612,0
3619,39613,0
3620,39614,0
3621,39615,0
